pageno	times	org1	pdept	bgtyy	org	item	srcid	obj	seq	acod	sdate	edate	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	note	icd	udept	acd	kort	sysdat	usno
15-3-10	0	15103		101	15103	1	100202		001	依據臺北市政府92年6月18日府研四字第09200209600號函臺北市政府所屬各機關政府出版品管理要點修訂辦理	1010101	1011231	本	320		0		0		0	320	250	80000	80000	80000	出售文獻書刊收入。					0010/09	
15-1-26	0	15101		101	15101	1	030101		001	依據「臺北市樹木保護自治條例」第11.12.13條辦理。	1010101	1011231	年	1		0		0		0	1	400000	300000	300000	400000	係違反臺北市樹木保護自治條例之罰鍰收入，以全年度裁罰案件5件，每件依情節輕重平均裁處80,000元計算，共計400,000元。					1010102	BGT
15-1-28	0	15101		101	15101	1	030301		001	依據政府採購法相關法令及合約規定辦理	1010101	1011231	年	1		0		0		0	1	200000	200000	200000	200000	係採購案件廠商逾期交貨或違反合約所繳之違約罰款收入。					1000331	BGT
15-1-30	0	15101		101	15101	1	040102		001	依據臺北市街頭藝人從事藝文活動許可辦法第4條辦理	1010101	1011231	張	440		0		0		0	440	500	220000	220000	220000	臺北市街頭藝人許可證照規費收入（個人證照）。					1000331	BGT
15-1-30	0	15101		101	15101	1	040102		002	依據臺北市街頭藝人從事藝文活動許可辦法第4條辦理	1010101	1011231	張	125		0		0		0	125	1000	125000	125000	125000	臺北市街頭藝人許可證照規費收入（團體證照）。					1000331	BGT
15-1-30	0	15101		101	15101	1	040102		003	依據臺北市街頭藝人從事藝文活動實施要點第6條辦理	1010101	1011231	張	900		0		0		0	900	200	180000	180000	180000	臺北市街頭藝人許可證照規費收入（換照）。					1000331	BGT
15-1-30	0	15101		101	15101	1	040102		004	依據臺北市演藝團體輔導規則第4條辦理	1010101	1011231	張	50		0		0		0	50	500	25000	25000	25000	臺北市演藝團體證照費收入。					1000331	BGT
15-1-32	0	15101		101	15101	1	040202		001	依據臺北二二八紀念館場地使用管理辦法第8條辦理	1010101	1011231	月	12		0		0		0	12	19000	228000	228000	228000	臺北二二八紀念館門票收入。					1000331	BGT
15-1-32	0	15101		101	15101	1	040202		002	依據臺北二二八紀念館場地使用管理辦法第8條辦理	1010101	1011231	年	1		0		0		0	1	10000	10000	10000	10000	臺北二二八紀念館場地（視聽室、廣場、特展室等〉使用費收入。					1000406	BGT
15-1-34	0	15101		101	15101	1	040208		001	依據「臺北市使用道路舉辦臨時活動管理辦法」第8、9條辦理	1010101	1011231	年	1		0		0		0	1	7000000	7000000	7000000	7000000	信義計畫區內經公告之路段、西門町行人徒步區、中華路西側人行道及其他臺北市政府指定文化局經管之路段道路使用費收入，依實際收入數解繳市庫。					1000406	BGT
15-1-36	0	15101		101	15101	1	060102		001	依據臺北市寺廟使用市有土地處理要點第6條辦理	1010101	1011231	年	1		0		0		0	1	154572	154572	154572	154572	寶藏巖寺及寶藏塔租金收入。					1000331	BGT
15-1-38	0	15101		101	15101	1	060103		001	依據95北市文化務約字第106-01號合約第4條辦理	1010101	1011231	月	12		0		0		0	12	64285	771420	771420	771420	臺北二二八紀念館餐飲部租金收入。					1000331	BGT
15-1-38	0	15101		101	15101	1	060103		002	依據臺北市市有公用房地提供使用辦法第5條辦理	1010101	1011231	月	12		0		0		0	12	143275	1719300	1719300	1719300	寶藏家園租金收入。					1000331	BGT
15-1-40	0	15101		101	15101	1	060105		001	依據臺北二二八紀念館文物藏品照片及複製品借用要點第5條辦理	1010101	1011231	張	15		0		0		0	15	250	3750	3750	3750	臺北二二八紀念館照片使用費收入。					1000331	BGT
16-1-28	0	16101		101	16101	1	030101		001	依「消防法」及「各級消防主管機關辦理消防安全檢查違法案件處理注意事項」辦理	1010101	1011231	件	165		0		0		0	165	21000	3465000	3465000	3465000	違反「消防法」及「各級消防主管機關辦理消防安全檢查違法案件處理注意事項」者處罰之罰鍰收入。					1000307	
16-1-34	0	16101		101	16101	1	040202		001	依據「臺北市政府所屬各機關學校職務宿舍設置管理要點」第10點規定辦理	1010101	1011231	月	12		0		0		0	12	649483	7793796	7793796	7793796	本局職務宿舍使用費收入，明細如下：¶1.大直分隊職務宿舍24戶：6人每人每月¶  5,025元、2人每人每月4,768元、6人¶  每人每月4,897元、6人每人每月4,971¶  元、4人每人每月6,705元，每月計¶  125,714元。¶2.雙溪分隊職務宿舍24戶：1人每人每月¶  4,379元、1人每人每月3,360元、1人¶  每人每月4,660元、4人每人每月2,413¶  元、7人每人每月2,305元、4人每人每¶  月2,510元、3人每人每月2,423元、3人¶  每人每月2,519元，每月計63,052元。¶3.青島東路職務宿舍25戶：10人每人每月¶  5,128元、12人每人每月5,374元、2人¶  每人每月5,419元、1人每人每月5,678¶  元，每月計132,284元。¶4.復興職務宿舍18戶：3人每人每月¶  4,878元、5人每人每月5,258元、6人每¶  人每月5,651元、4人每人每月8,410元¶  ，每月計108,470元。¶5.寶橋職務宿舍26戶：1人每人每月¶  2,340元、4人每人每月2,344元、2人¶  每人每月2,461元、1人每人每月2,466¶  元、1人每人每月2,620元、5人每人每¶  月2,624元、2人每人每月2,736元、1人¶  每人每月2,899元、2人每人每月3,556¶  元、3人每人每月3,833元、1人每人每¶  月4,018元、1人每人每月4,439元、2人¶  每人每月2,193元，每月計74,669元。¶6.民權職務宿舍14戶：2人每人每月¶  3,012元、2人每人每月3,643元、2人每¶  人每月3,892元、2人每人每月4,108元¶  、2人每人每月4,130元、2人每人每月¶  4,186元、2人每人每月4,305元，每月¶  計54,552元。¶7.南港職務宿舍6戶：1人每人每月3,253¶  元、1人每人每月3,321元、2人每人每¶  月5,053元、2人每人每月5,121元，每¶  月計26,922元。¶8.通化街職務宿舍5戶：5人每人每月¶  3,697元，每月計18,485元。¶9.舊莊職務宿舍15戶：5人每人每月¶  3,049元，5人每人每月3,078元，5人每¶  人每月2,940元，每月計45,335元。¶10.以上每月合計649,483元，全年合計如¶   列數。					1000307	
16-1-40	0	16101		101	16101	1	060201		001	依「臺北市市有財產報廢處理原則」辦理	1010101	1011231	年	1		0		0		0	1	870000	870000	870000	870000	報廢消防車、救護車等殘值處理收入。					1000805	
16-1-35	0	16101		101	16101	1	040202		003	依據行政院頒訂「全國軍公教員工待遇支給要點」第4點規定辦理	1010101	1011231	人	7	月	12		0		0	7x12	700	58800	58800	58800	依本局現職人員居住職務宿舍為計算基準，簡任14職等至薦任8職等共7人，每人每月扣回房租津貼700元，全年合計如列數。					1000307	
16-1-38	0	16101		101	16101	1	060102		001	依「臺北市市有財產管理自治條例」規定辦理	1010101	1010131	月	1		0		0		0	1	1930	1930	1930	1930	占用人無權占用市有土地收取使用補償金收入。					1000307	
16-1-28	0	16101		101	16101	1	030101		002	依「消防法」第36條第5款規定辦理	1010101	1011231	件	5		0		0		0	5	9000	45000	45000	45000	違反「消防法」第36條第5款者處罰之罰鍰收入。					1000307	
16-1-35	0	16101		101	16101	1	040202		004	依據行政院頒訂「全國軍公教員工待遇支給要點」第4點規定辦理	1010101	1011231	人	147	月	12		0		0	147x12	600	1058400	1058400	1058400	依本局現職人員居住職務宿舍為計算基準，薦任7職等至委任4職等共147人，每人每月扣回房租津貼600元，全年合計如列數。					1000307	
16-1-35	0	16101		101	16101	1	040202		005	依據行政院頒訂「全國軍公教員工待遇支給要點」第4點規定辦理	1010101	1011231	人	3	月	12		0		0	3x12	500	18000	18000	18000	依本局現職人員居住職務宿舍為計算基準，委任3職等以下共3人，每人每月扣回房租津貼500元，全年合計如列數。					1000307	
16-1-32	0	16101		101	16101	1	040102		001	依據「臺北市燃氣熱水器承裝業營業登記收費標準」規定辦理	1010101	1011231	件	18		0		0		0	18	1000	18000	18000	18000	燃氣熱水器承裝業新設登記證照費收入。					1000307	
16-1-32	0	16101		101	16101	1	040102		002	依據「臺北市燃氣熱水器承裝業營業登記收費標準」規定辦理	1010101	1011231	件	2		0		0		0	2	500	1000	1000	1000	燃氣熱水器承裝業變更登記證照費收入。					1000307	
16-1-35	0	16101		101	16101	1	040202		006	依據「臺北市市有公用房地提供使用辦法」第5條規定辦理	1010101	1011231	座	8	月	12		0		0	8x12	30000	2880000	2880000	2880000	中華電信公司於本局復興分隊、信義分隊¶、民權分隊、雙溪分隊、舊莊分隊、大直分隊、寶橋分隊及延平分隊等8處架設行動電話基地臺，每座每月使用費30,000元，全年合計如列數。					1000307	
16-1-36	0	16101		101	16101	1	040202		007	依據「臺北市市有公用房地提供使用辦法」第5條規定辦理	1010101	1011231	座	1	月	12		0		0	1x12	30000	360000	360000	360000	中華電信公司於本市災害應變中心架設行動電話基地臺，每座每月使用費30,000元，全年合計如列數。					1000307	
16-1-36	0	16101		101	16101	1	040202		008	依據「臺北市市有公用房地提供使用辦法」第5條規定辦理	1010101	1011231	座	15	月	12		0		0	15x12	1000	180000	180000	180000	大眾電信公司於本局城中分隊、雙園分隊、景美分隊、大湖分隊、信義分隊、永吉分隊、建成分隊、圓山分隊、山仔后分隊、天母分隊、雙溪分隊、光明分隊、社子分隊、民權分隊及內湖分隊等15處架設PHS低功率行動電話基地臺，每座每月使用費1,000元，全年合計如列數。					1000307	
16-1-44	0	16101		101	16101	1	080102		001	依據內政部消防署100年7月12日消署危字第1001600497號函規定辦理	1010101	1011231	戶	768		0		0		0	768	3000	0	2304000	2304000	內政部消防署補助民眾遷移或更換熱水器經費如列數。					1000804	
16-1-38	0	16101		101	16101	1	060102		002	依「臺北市市有財產管理自治條例」規定辦理	1010101	1010630	月	6		0		0		0	6	2288	13728	13728	13728	占用人無權占用市有土地收取使用補償金收入。					1000307	BGT
16-1-38	0	16101		101	16101	1	060102		003	依「臺北市市有財產管理自治條例」規定辦理	1010101	1010731	月	7		0		0		0	7	1217	8519	8519	8519	占用人無權占用市有土地收取使用補償金¶收入。					1000307	BGT
16-1-38	0	16101		101	16101	1	060102		004	依「臺北市市有財產管理自治條例」規定辦理	1010101	1010531	月	5		0		0		0	5	7776	38880	38880	38880	占用人無權占用市有土地收取使用補償金收入。					1000307	BGT
16-1-42	0	16101		101	16101	1	080101		001	依據行政院96.12.27院臺內字第0960057166號函核定之「災害防救深耕5年中程計畫」。	1010101	1011231	式	1		0		0		0	1	5275000	5275000	5275000	5275000	依行政院災害防救委員會「災害防救深耕5年中程計畫」及行政院災害防救委員會98.06.08災防整字第0989970047號函所分配之經費。					1000626	BGT
16-1-30	0	16101		101	16101	1	030301		002	依據契約及採購法等相關規定辦理。	1010101	1011231	年	1		0		0		0	1	1000000	1000000	1000000	1000000	違反契約及採購法等相關規定之一般賠償收入。					1000708	BGT
15-7-22	0	15107		101	15107	1	060201		001	依事務管理彙編、國有公用財產管理規定及臺北市市有財產報廢處理規定。	1010101	1011231	年	1		0		0		0	1	2000	2000	2000	2000	報廢財產及舊書報等變賣收入。					1000329	
15-7-24	0	15107		101	15107	1	100202		001	城市舞臺使用注意事項第10條第5項。	1010101	1011231	年	1		0		0		0	1	34220	34220	34220	34220	其他零星收入。					0010/22	
15-7-16	0	15107		101	15107	1	040202		001	依照本館場地使用管理辦法辦理。	1010101	1011231	場	272		0		0		0	272	10000	2720000	2720000	2720000	搭景、採排、裝臺時段場地使用費收入。					0010/22	
15-7-16	0	15107		101	15107	1	040202		002	依照本館展覽室場地租用收費辦法。	1010101	1011231	天	250		0		0		0	250	2500	625000	625000	625000	第一展覽室場地收入〈週一休館〉					0010/22	
2-8-20	0	02108		101	02108	1	060201		001	依據臺北市市有財產報廢處理原則辦理。	1010101	1011231	年	1		0		0		0	1	1000	1000	1000	1000	出售報廢財產及物品殘值收入。					0010/22	
9-1-43	0	09101		101	09101	1	040207		001	依臺北市老人自費安養機構進住辦法及其收費標準辦理	1010101	1011231	人	40	月	12		0		0	40x12	6314	3030720	3030720	3030720	松柏樓單人住，服務及維護費收入。					0010/21	
9-1-43	0	09101		101	09101	1	040207		002	依臺北市老人自費安養機構進住辦法及其收費標準辦理	1010101	1011231	人	12	月	12		0		0	12x12	6094	877536	877536	877536	松柏樓單人住，服務及維護費收入。					0010/21	
9-1-43	0	09101		101	09101	1	040207		003	依臺北市老人自費安養機構進住辦法及其收費標準辦理	1010101	1011231	間	40	月	12		0		0	40x12	9856	4730880	4730880	4730880	松柏樓夫婦住，服務及維護費收入。					0010/21	
9-1-43	0	09101		101	09101	1	040207		004	依臺北市老人自費安養機構進住辦法及其收費標準辦理	1010101	1011231	人	172	月	12		0		0	172x12	7700	15892800	15892800	15892800	長青樓單人住，服務及維護費收入。					0010/21	
9-1-43	0	09101		101	09101	1	040207		005	依臺北市老人自費安養機構進住辦法及其收費標準辦理	1010101	1011231	人	4	月	12		0		0	4x12	7480	359040	359040	359040	長青樓單人住，服務及維護費收入。					0010/21	
9-1-43	0	09101		101	09101	1	040207		006	依臺北市老人自費安養機構進住辦法及其收費標準辦理	1010101	1011231	間	24	月	12		0		0	24x12	12012	3459456	3459456	3459456	長青樓夫婦住，服務及維護費收入。					0010/21	
9-1-43	0	09101		101	09101	1	040207		007	依臺北市老人自費安養機構進住辦法及其收費標準辦理	1010101	1011231	間	6	月	12		0		0	6x12	12232	880704	880704	880704	長青樓夫婦住，服務及維護費收入。					0010/21	
9-1-43	0	09101		101	09101	1	040207		009	依臺北市老人自費安養機構進住辦法及其收費標準辦理	1010101	1011231	人	135	月	12		0		0	135x12	170	275400	275400	275400	住民超額用電電費收入。					0010/21	
9-1-31	0	09101		101	09101	1	030101		005	依社會工作師法第37-43條規定辦理	1010101	1011231	年	1		0		0		0	1	9000	9000	9000	9000	違反社會工作師法第37-43條者，處以¶3,000元~100,000元之罰鍰。					0010/21	
9-1-41	0	09101		101	09101	1	040206		001	依印信條例第14條規定辦理	1010101	1011231	個	140		0		0		0	140	750	105000	105000	105000	新立案之人民團體、社區發展協會及基金會圖記刊製費收入(收支併列)。					1000321	
9-1-31	0	09101		101	09101	1	030101		003	依性騷擾防治法第20-23條規定辦理	1010101	1011231	年	1		0		0		0	1	300000	300000	300000	300000	違反性騷擾防治法第20-23條者，處以10,000元~100,000元之罰鍰。					1000304	
